shipment_id,warehouse_id,store_id,carrier_id,dispatch_date,expected_arrival_date,actual_arrival_date,distance_km,shipment_cost,shipment_status
SH002543,W03,ST08,CR02,21/08/2024,"August 22, 2024",2024-08-22,16.0,1344.71,On-time
SH002544,W03,ST08,CR02,"August 22, 2024",23/08/2024,"August 23, 2024",7.7,959.3,On-time
SH002545,W03,ST08,CR01,23/08/2024,24/08/2024,24/08/2024,17.6,1199.59,On-time
SH002546,W03,ST08,CR03,2024-08-24,25/08/2024,26/08/2024,12.1,1016.7,Delayed
SH002547,W03,ST08,CR05,2024-08-25,26/08/2024,2024-08-26,20.1,1277.78,On-time
SH002548,W03,ST08,CR03,26/08/2024,"August 27, 2024","August 27, 2024",31.3,1683.65,On-time
SH002549,W03,ST08,CR05,"August 27, 2024","August 28, 2024",2024-08-28,24.5,1452.79,On-time
SH002550,W03,ST08,CR05,2024-08-28,"August 29, 2024","August 29, 2024",9.1,734.01,On-time
SH002551,W03,ST08,CR01,"August 29, 2024","August 30, 2024",2024-08-30,26.0,1295.94,On-time
SH002552,W03,ST08,CR02,2024-08-30,31/08/2024,"September 3, 2024",34.0,,Delayed
SH002553,W03,ST08,CR01,"August 31, 2024",01/09/2024,"September 4, 2024",19.1,1371.45,Delayed
SH002554,W01,ST08,CR01,01/09/2024,"September 3, 2024","September 3, 2024",210.3,11114.95,On-time
SH002555,W03,ST08,CR01,"September 2, 2024",2024-09-03,"September 3, 2024",12.9,1240.89,On-time
SH002556,W03,ST08,CR05,"September 3, 2024",04/09/2024,"September 8, 2024",32.1,2016.21,Delayed
SH002557,W03,ST08,CR02,2024-09-04,"September 5, 2024",2024-09-07,30.2,1543.99,Delayed
SH002558,W03,ST08,CR01,05/09/2024,2024-09-06,"September 6, 2024",21.7,1463.11,On-time
SH002559,W03,ST08,CR03,06/09/2024,07/09/2024,"September 8, 2024",34.1,2150.44,Delayed
SH002560,W03,ST08,CR02,"September 7, 2024",2024-09-08,08/09/2024,20.2,1568.6,On-time
SH002561,W03,ST08,CR01,08/09/2024,2024-09-09,"September 9, 2024",17.1,1210.74,On-time
SH002562,W03,ST08,CR02,2024-09-09,2024-09-10,10/09/2024,18.3,1441.74,On-time
SH002563,W03,ST08,CR05,"September 10, 2024",2024-09-11,2024-09-11,27.2,1576.4,On-time
SH002564,W03,ST08,CR05,11/09/2024,2024-09-12,"September 15, 2024",19.1,1085.92,Delayed
SH002565,W03,ST08,CR01,"September 12, 2024","September 13, 2024",17/09/2024,26.8,1742.74,Delayed
SH002566,W03,ST08,CR01,"September 13, 2024",2024-09-14,2024-09-14,26.8,1386.03,On-time
SH002567,W03,ST08,CR05,2024-09-14,"September 15, 2024",2024-09-17,13.7,892.81,Delayed
SH002568,W03,ST08,CR02,15/09/2024,2024-09-16,"September 16, 2024",33.7,2057.48,On-time
SH002569,W03,ST08,CR02,16/09/2024,"September 17, 2024","September 17, 2024",18.4,1951.38,On-time
SH002570,W03,ST08,CR02,2024-09-17,2024-09-18,18/09/2024,10.0,962.45,On-time
SH002571,W03,ST08,CR05,18/09/2024,19/09/2024,19/09/2024,13.9,1035.38,On-time
SH002572,W03,ST08,CR02,"September 19, 2024",20/09/2024,"September 20, 2024",21.0,1333.23,On-time
SH002573,W03,ST08,CR03,20/09/2024,21/09/2024,2024-09-21,23.7,1507.79,On-time
SH002574,W03,ST08,CR03,"September 21, 2024",2024-09-22,"September 22, 2024",10.4,1025.48,On-time
SH002575,W03,ST08,CR05,22/09/2024,2024-09-23,23/09/2024,21.4,1210.37,On-time
SH002576,W03,ST08,CR02,23/09/2024,2024-09-24,"September 25, 2024",15.7,1181.95,Delayed
SH002577,W03,ST08,CR02,2024-09-24,2024-09-25,2024-09-25,16.4,998.97,On-time
SH002578,W03,ST08,CR03,25/09/2024,26/09/2024,"September 27, 2024",14.0,1130.3,Delayed
SH002579,W03,ST08,CR02,2024-09-26,"September 27, 2024",27/09/2024,23.3,1772.9,On-time
SH002580,W03,ST08,CR05,2024-09-27,2024-09-28,"October 2, 2024",18.0,1189.63,Delayed
SH002581,W03,ST08,CR05,2024-09-28,"September 29, 2024",2024-09-29,13.9,1111.58,On-time
SH002582,W03,ST08,CR02,"September 29, 2024",30/09/2024,2024-10-03,34.2,1815.7,Delayed
SH002583,W03,ST08,CR04,"September 30, 2024","October 1, 2024",2024-10-05,17.2,,Delayed
SH002584,W03,ST08,CR01,"October 1, 2024",02/10/2024,2024-10-05,11.5,,Delayed
SH002585,W03,ST08,CR05,02/10/2024,2024-10-03,03/10/2024,9.1,,On-time
SH002586,W03,ST08,CR02,2024-10-03,04/10/2024,"October 4, 2024",28.6,2187.28,On-time
SH002587,W03,ST08,CR01,"October 4, 2024","October 5, 2024",07/10/2024,20.4,1266.58,Delayed
SH002588,W03,ST08,CR03,05/10/2024,"October 6, 2024",06/10/2024,20.6,1058.78,On-time
SH002589,W03,ST08,CR04,2024-10-06,07/10/2024,2024-10-08,23.2,1584.02,Delayed
SH002590,W03,ST08,CR03,"October 7, 2024",2024-10-08,2024-10-08,11.1,,On-time
SH002591,W03,ST08,CR02,"October 8, 2024",2024-10-09,2024-10-12,32.1,1685.36,Delayed
SH002592,W03,ST08,CR04,2024-10-09,2024-10-10,10/10/2024,9.7,737.76,On-time
SH002593,W03,ST08,CR01,"October 10, 2024","October 11, 2024",2024-10-11,16.7,1265.08,On-time
SH002594,W03,ST08,CR03,2024-10-11,2024-10-12,2024-10-12,17.8,1255.87,On-time
SH002595,W03,ST08,CR03,12/10/2024,"October 13, 2024",2024-10-13,10.4,1002.64,On-time
SH002596,W02,ST08,CR05,13/10/2024,16/10/2024,"October 17, 2024",417.6,18590.83,Delayed
SH002597,W01,ST08,CR03,2024-10-14,16/10/2024,16/10/2024,210.3,9383.09,On-time
SH002598,W03,ST08,CR05,2024-10-15,16/10/2024,16/10/2024,13.9,1032.49,On-time
SH002599,W03,ST08,CR05,16/10/2024,"October 17, 2024",18/10/2024,9.1,961.7,Delayed
SH002600,W03,ST08,CR05,17/10/2024,"October 18, 2024",2024-10-18,24.5,1424.0,On-time
SH002601,W03,ST08,CR03,"October 18, 2024",2024-10-19,2024-10-19,16.6,1160.09,On-time
SH002602,W03,ST08,CR01,19/10/2024,2024-10-20,20/10/2024,12.5,1066.19,On-time
SH002603,W01,ST08,CR02,2024-10-20,"October 22, 2024",2024-10-25,210.3,10279.21,Delayed
SH002604,W03,ST08,CR02,2024-10-21,"October 22, 2024","October 22, 2024",14.3,1258.19,On-time
SH002605,W03,ST08,CR03,"October 22, 2024",2024-10-23,23/10/2024,27.1,,Damaged
SH002606,W03,ST08,CR01,23/10/2024,"October 24, 2024","October 24, 2024",25.1,1667.85,On-time
SH002607,W03,ST08,CR01,2024-10-24,2024-10-25,2024-10-25,29.4,1868.84,On-time
SH002608,W03,ST08,CR02,2024-10-25,"October 26, 2024",2024-10-26,12.7,720.54,On-time
SH002609,W03,ST08,CR01,"October 26, 2024",2024-10-27,2024-10-27,23.6,1080.02,On-time
SH002610,W03,ST08,CR03,27/10/2024,2024-10-28,2024-10-28,26.8,,On-time
SH002611,W03,ST08,CR01,2024-10-28,"October 29, 2024",2024-10-29,31.9,1765.34,On-time
SH002612,W03,ST08,CR02,2024-10-29,30/10/2024,2024-10-30,9.1,989.32,On-time
SH002613,W03,ST08,CR05,"October 30, 2024","October 31, 2024",31/10/2024,25.1,1785.94,On-time
SH002614,W03,ST08,CR02,2024-10-31,01/11/2024,2024-11-01,11.9,1398.44,On-time
SH002615,W03,ST08,CR05,01/11/2024,2024-11-02,"November 2, 2024",32.0,1745.78,On-time
SH002616,W03,ST08,CR02,2024-11-02,03/11/2024,2024-11-03,20.4,1467.86,On-time
SH002617,W03,ST08,CR01,03/11/2024,04/11/2024,2024-11-04,30.3,1901.15,On-time
SH002618,W03,ST08,CR05,"November 4, 2024",05/11/2024,2024-11-05,15.9,936.4,On-time
SH002619,W03,ST08,CR05,05/11/2024,"November 6, 2024","November 8, 2024",28.9,1747.15,Delayed
SH002620,W03,ST08,CR05,"November 6, 2024",2024-11-07,"November 7, 2024",14.8,1221.09,On-time
SH002621,W03,ST08,CR02,07/11/2024,08/11/2024,2024-11-11,20.5,1867.53,Delayed
SH002622,W01,ST08,CR01,"November 8, 2024","November 10, 2024",2024-11-10,210.3,10524.94,On-time
SH002623,W03,ST08,CR01,09/11/2024,10/11/2024,2024-11-10,26.9,1415.65,On-time
SH002624,W03,ST08,CR01,10/11/2024,2024-11-11,11/11/2024,17.9,1585.95,On-time
SH002625,W01,ST08,CR01,2024-11-11,13/11/2024,2024-11-13,210.3,,On-time
SH002626,W02,ST08,CR04,12/11/2024,15/11/2024,"November 17, 2024",417.6,21240.17,Delayed
SH002627,W03,ST08,CR01,13/11/2024,2024-11-14,"November 14, 2024",23.5,1313.24,On-time
SH002628,W03,ST08,CR03,2024-11-14,2024-11-15,15/11/2024,22.4,,On-time
SH002629,W03,ST08,CR04,"November 15, 2024","November 16, 2024",16/11/2024,11.0,983.12,On-time
SH002630,W03,ST08,CR03,2024-11-16,"November 17, 2024","November 17, 2024",26.8,1705.1,On-time
SH002631,W03,ST08,CR02,17/11/2024,2024-11-18,20/11/2024,24.6,1739.06,Delayed
SH002632,W03,ST08,CR02,2024-11-18,"November 19, 2024",2024-11-23,20.3,1193.79,Delayed
SH002633,W03,ST08,CR04,2024-11-19,2024-11-20,"November 20, 2024",33.8,2028.36,On-time
SH002634,W03,ST08,CR02,2024-11-20,2024-11-21,2024-11-21,14.9,1251.67,On-time
SH002635,W03,ST08,CR02,2024-11-21,2024-11-22,"November 22, 2024",17.2,1190.08,On-time
SH002636,W03,ST08,CR02,22/11/2024,23/11/2024,2024-11-23,19.4,1205.56,On-time
SH002637,W03,ST08,CR01,2024-11-23,24/11/2024,2024-11-26,10.7,803.38,Delayed
SH002638,W01,ST08,CR01,24/11/2024,26/11/2024,2024-11-26,210.3,9442.29,On-time
SH002639,W03,ST08,CR01,"November 25, 2024","November 26, 2024","November 26, 2024",25.3,1701.34,On-time
SH002640,W03,ST08,CR04,"November 26, 2024",2024-11-27,"November 27, 2024",24.8,,On-time
SH002641,W03,ST08,CR04,2024-11-27,"November 28, 2024",02/12/2024,13.8,790.6,Delayed
SH002642,W03,ST08,CR04,2024-11-28,29/11/2024,"December 2, 2024",23.8,1559.81,Delayed
SH002643,W03,ST08,CR01,2024-11-29,2024-11-30,30/11/2024,27.0,1394.54,Damaged
SH002644,W03,ST08,CR05,2024-11-30,"December 1, 2024",2024-12-01,29.2,1558.75,On-time
SH002645,W03,ST08,CR05,"December 1, 2024",2024-12-02,2024-12-02,26.1,1490.19,On-time
SH002646,W03,ST08,CR01,02/12/2024,03/12/2024,2024-12-03,20.6,,On-time
SH002647,W03,ST08,CR03,2024-12-03,2024-12-04,2024-12-04,18.1,1054.45,On-time
SH002648,W03,ST08,CR01,04/12/2024,05/12/2024,2024-12-05,32.6,1439.96,On-time
SH002649,W03,ST08,CR03,"December 5, 2024",2024-12-06,2024-12-06,25.3,1447.56,On-time
SH002650,W03,ST08,CR05,06/12/2024,2024-12-07,2024-12-07,14.0,1073.82,On-time
SH002651,W03,ST08,CR01,07/12/2024,08/12/2024,08/12/2024,16.1,992.91,On-time
SH002652,W03,ST08,CR04,"December 8, 2024",2024-12-09,09/12/2024,11.4,744.99,On-time
SH002653,W03,ST08,CR03,2024-12-09,2024-12-10,"December 10, 2024",28.3,1722.38,On-time
SH002654,W03,ST08,CR03,"December 10, 2024",11/12/2024,2024-12-15,6.4,738.35,Delayed
SH002655,W03,ST08,CR05,11/12/2024,12/12/2024,12/12/2024,20.3,1075.33,On-time
SH002656,W02,ST08,CR02,2024-12-12,"December 15, 2024","December 19, 2024",417.6,,Delayed
SH002657,W03,ST08,CR02,"December 13, 2024",2024-12-14,2024-12-14,29.6,2060.8,Damaged
SH002658,W03,ST08,CR01,"December 14, 2024",2024-12-15,"December 15, 2024",22.8,1279.86,On-time
SH002659,W03,ST08,CR04,"December 15, 2024",2024-12-16,2024-12-16,13.1,1019.84,On-time
SH002660,W03,ST08,CR03,16/12/2024,"December 17, 2024",2024-12-17,32.1,1669.4,On-time
SH002661,W03,ST08,CR01,2024-12-17,18/12/2024,18/12/2024,6.4,880.84,Lost
SH002662,W03,ST08,CR03,18/12/2024,"December 19, 2024",2024-12-19,23.5,1565.85,On-time
SH002663,W03,ST08,CR03,2024-12-19,2024-12-20,"December 20, 2024",10.9,1088.13,On-time
SH002664,W03,ST08,CR02,20/12/2024,21/12/2024,"December 21, 2024",23.8,1169.31,On-time
SH002665,W03,ST08,CR02,"December 21, 2024","December 22, 2024",2024-12-22,9.6,746.6,Lost
SH002666,W03,ST08,CR03,"December 22, 2024",2024-12-23,2024-12-23,26.8,1626.03,On-time
SH002667,W03,ST08,CR05,"December 23, 2024",24/12/2024,24/12/2024,29.9,1900.8,On-time
SH002668,W03,ST08,CR01,"December 24, 2024",2024-12-25,25/12/2024,16.9,1367.03,On-time
SH002669,W03,ST08,CR01,"December 25, 2024",2024-12-26,2024-12-26,33.8,2057.78,On-time
SH002670,W03,ST08,CR03,26/12/2024,"December 27, 2024",2024-12-27,14.1,,On-time
SH002671,W03,ST08,CR05,27/12/2024,28/12/2024,28/12/2024,32.9,,On-time
SH002672,W03,ST08,CR04,28/12/2024,"December 29, 2024","December 29, 2024",11.6,804.54,On-time
SH002673,W03,ST08,CR04,2024-12-29,"December 30, 2024",2024-12-30,24.9,1595.53,On-time
SH002674,W03,ST08,CR01,2024-12-30,2024-12-31,2024-12-31,18.8,1491.32,On-time
SH002675,W03,ST08,CR05,31/12/2024,01/01/2025,01/01/2025,10.8,1208.64,On-time
SH002676,W03,ST08,CR01,01/01/2025,2025-01-02,2025-01-02,20.1,1615.69,On-time
SH002677,W03,ST08,CR04,"January 2, 2025",03/01/2025,"January 3, 2025",13.3,1070.76,On-time
SH002678,W03,ST08,CR02,03/01/2025,"January 4, 2025","January 4, 2025",25.7,1421.58,On-time
SH002679,W03,ST08,CR03,"January 4, 2025","January 5, 2025","January 5, 2025",29.5,1872.8,On-time
SH002680,W03,ST08,CR05,2025-01-05,2025-01-06,2025-01-06,30.0,,On-time
SH002681,W03,ST08,CR02,06/01/2025,"January 7, 2025",07/01/2025,24.0,1498.53,Lost
SH002682,W03,ST08,CR01,"January 7, 2025","January 8, 2025",08/01/2025,14.5,,On-time
SH002683,W03,ST08,CR02,2025-01-08,2025-01-09,"January 13, 2025",21.2,1651.1,Delayed
SH002684,W03,ST08,CR05,"January 9, 2025",2025-01-10,2025-01-10,11.5,1088.21,On-time
SH002685,W03,ST08,CR03,10/01/2025,11/01/2025,11/01/2025,17.9,1164.14,On-time
SH002686,W03,ST08,CR01,11/01/2025,"January 12, 2025","January 12, 2025",30.4,1813.02,Lost
SH002687,W03,ST08,CR05,2025-01-12,2025-01-13,2025-01-13,28.0,1379.19,On-time
SH002688,W03,ST08,CR03,2025-01-13,2025-01-14,"January 14, 2025",15.4,1028.61,On-time
SH002689,W03,ST08,CR01,"January 14, 2025",15/01/2025,15/01/2025,9.2,579.66,On-time
SH002690,W03,ST08,CR02,"January 15, 2025",16/01/2025,"January 16, 2025",14.2,1119.38,On-time
SH002691,W03,ST08,CR05,"January 16, 2025",17/01/2025,17/01/2025,5.7,743.02,On-time
SH002692,W01,ST08,CR03,17/01/2025,2025-01-19,19/01/2025,210.3,10212.31,On-time
SH002693,W03,ST08,CR05,18/01/2025,"January 19, 2025",2025-01-19,10.6,936.13,On-time
SH002694,W03,ST08,CR01,2025-01-19,"January 20, 2025",20/01/2025,23.5,1624.26,On-time
SH002695,W03,ST08,CR03,2025-01-20,"January 21, 2025","January 21, 2025",25.1,1432.37,On-time
SH002696,W03,ST08,CR02,21/01/2025,22/01/2025,22/01/2025,33.0,2026.83,On-time
SH002697,W03,ST08,CR05,2025-01-22,2025-01-23,"January 23, 2025",7.9,,On-time
SH002698,W03,ST08,CR04,23/01/2025,2025-01-24,2025-01-27,27.2,1937.05,Delayed
SH002699,W02,ST08,CR01,"January 24, 2025","January 27, 2025",30/01/2025,417.6,21148.71,Delayed
SH002700,W03,ST08,CR02,"January 25, 2025","January 26, 2025",2025-01-26,11.9,1313.08,On-time
SH002701,W03,ST08,CR05,2025-01-26,27/01/2025,27/01/2025,13.5,944.62,On-time
SH002702,W03,ST08,CR03,2025-01-27,2025-01-28,28/01/2025,27.1,1583.85,On-time
SH002703,W03,ST08,CR03,28/01/2025,29/01/2025,2025-01-29,21.7,1350.51,On-time
SH002704,W03,ST08,CR03,"January 29, 2025","January 30, 2025",2025-01-30,30.5,1459.76,On-time
SH002705,W03,ST08,CR04,"January 30, 2025",2025-01-31,31/01/2025,19.2,1190.21,On-time
SH002706,W03,ST08,CR05,31/01/2025,"February 1, 2025",2025-02-01,23.2,1396.66,On-time
SH002707,W01,ST08,CR02,01/02/2025,03/02/2025,2025-02-03,210.3,11821.31,On-time
SH002708,W02,ST08,CR05,02/02/2025,2025-02-05,"February 5, 2025",417.6,21356.37,On-time
SH002709,W03,ST08,CR02,03/02/2025,04/02/2025,2025-02-04,21.6,1571.98,On-time
SH002710,W03,ST08,CR04,2025-02-04,2025-02-05,2025-02-05,30.3,1740.44,On-time
SH002711,W03,ST08,CR02,2025-02-05,2025-02-06,2025-02-06,16.5,1100.89,On-time
SH002712,W03,ST08,CR01,"February 6, 2025",07/02/2025,07/02/2025,19.7,1376.24,On-time
SH002713,W03,ST08,CR03,07/02/2025,2025-02-08,2025-02-12,8.2,1039.58,Delayed
SH002714,W03,ST08,CR01,08/02/2025,"February 9, 2025",2025-02-09,14.2,1012.55,On-time
SH002715,W03,ST08,CR01,"February 9, 2025","February 10, 2025","February 10, 2025",27.5,1560.41,On-time
SH002716,W01,ST08,CR01,10/02/2025,"February 12, 2025","February 12, 2025",130.7,10343.56,Damaged
SH002717,W03,ST08,CR01,2025-02-11,2025-02-12,12/02/2025,26.7,1430.11,On-time
SH002718,W03,ST08,CR03,12/02/2025,2025-02-13,13/02/2025,13.3,1075.47,On-time
SH002719,W03,ST08,CR01,"February 13, 2025",14/02/2025,14/02/2025,20.9,952.19,On-time
SH002720,W03,ST08,CR01,14/02/2025,"February 15, 2025",15/02/2025,15.4,1440.06,On-time
SH002721,W03,ST08,CR04,"February 15, 2025",2025-02-16,"February 19, 2025",24.6,1702.41,Delayed
SH002722,W03,ST08,CR03,2025-02-16,2025-02-17,"February 17, 2025",13.8,953.37,On-time
SH002723,W03,ST08,CR03,17/02/2025,"February 18, 2025","February 18, 2025",27.3,1749.38,On-time
SH002724,W03,ST08,CR03,"February 18, 2025","February 19, 2025","February 19, 2025",10.9,975.34,Damaged
SH002725,W03,ST08,CR05,"February 19, 2025","February 20, 2025",2025-02-20,30.0,1795.33,On-time
SH002726,W03,ST08,CR04,"February 20, 2025","February 21, 2025",2025-02-21,27.9,1847.93,On-time
SH002727,W03,ST08,CR03,21/02/2025,2025-02-22,22/02/2025,33.2,1685.21,On-time
SH002728,W03,ST08,CR01,22/02/2025,2025-02-23,23/02/2025,31.8,1954.37,On-time
SH002729,W03,ST08,CR03,2025-02-23,2025-02-24,24/02/2025,25.4,1429.81,On-time
SH002730,W03,ST08,CR05,"February 24, 2025","February 25, 2025",2025-02-25,19.2,1151.87,On-time
SH002731,W03,ST08,CR03,25/02/2025,26/02/2025,2025-02-26,27.6,1648.71,On-time
SH002732,W03,ST08,CR02,26/02/2025,"February 27, 2025",27/02/2025,16.1,1370.98,On-time
SH002733,W03,ST08,CR03,2025-02-27,2025-02-28,2025-02-28,29.9,1621.62,On-time
SH002734,W03,ST08,CR03,2025-02-28,01/03/2025,2025-03-01,8.9,870.68,On-time
SH002735,W03,ST08,CR04,01/03/2025,02/03/2025,02/03/2025,24.1,,On-time
SH002736,W03,ST08,CR01,02/03/2025,03/03/2025,"March 3, 2025",34.8,2064.83,On-time
SH002737,W03,ST08,CR03,"March 3, 2025",04/03/2025,"March 4, 2025",10.3,1175.07,On-time
SH002738,W03,ST08,CR01,2025-03-04,2025-03-05,"March 5, 2025",33.1,2104.78,On-time
SH002739,W03,ST08,CR05,"March 5, 2025",06/03/2025,"March 6, 2025",23.0,1691.06,On-time
SH002740,W03,ST08,CR01,06/03/2025,2025-03-07,08/03/2025,15.0,1370.91,Delayed
SH002741,W03,ST08,CR02,07/03/2025,"March 8, 2025",2025-03-08,29.4,2118.73,On-time
SH002742,W03,ST08,CR02,2025-03-08,2025-03-09,"March 9, 2025",17.2,1062.45,On-time
SH002743,W03,ST08,CR04,09/03/2025,"March 10, 2025",10/03/2025,22.6,1392.23,On-time
SH002744,W02,ST08,CR05,2025-03-10,"March 13, 2025",2025-03-13,259.5,20440.16,On-time
SH002745,W03,ST08,CR03,"March 11, 2025",12/03/2025,"March 12, 2025",20.2,1558.96,On-time
SH002746,W03,ST08,CR01,2025-03-12,"March 13, 2025","March 13, 2025",8.5,609.96,On-time
SH002747,W03,ST08,CR05,13/03/2025,14/03/2025,"March 14, 2025",32.9,2097.11,On-time
SH002748,W03,ST08,CR05,"March 14, 2025","March 15, 2025","March 15, 2025",9.6,995.16,On-time
SH002749,W03,ST08,CR01,2025-03-15,2025-03-16,2025-03-16,30.5,2373.33,On-time
SH002750,W03,ST08,CR01,"March 16, 2025",2025-03-17,"March 17, 2025",24.8,1220.6,On-time
SH002751,W03,ST08,CR05,2025-03-17,"March 18, 2025",2025-03-21,6.5,1001.86,Delayed
SH002752,W03,ST08,CR01,"March 18, 2025",19/03/2025,2025-03-19,17.8,1366.03,On-time
SH002753,W03,ST08,CR02,"March 19, 2025","March 20, 2025","March 20, 2025",33.9,1662.43,On-time
SH002754,W03,ST08,CR04,20/03/2025,"March 21, 2025","March 21, 2025",28.6,1852.98,On-time
SH002755,W03,ST08,CR01,21/03/2025,22/03/2025,"March 22, 2025",9.4,,On-time
SH002756,W02,ST08,CR03,"March 22, 2025",25/03/2025,25/03/2025,417.6,16774.29,On-time
SH002757,W03,ST08,CR01,2025-03-23,"March 24, 2025",24/03/2025,10.2,,On-time
SH002758,W03,ST08,CR02,24/03/2025,2025-03-25,2025-03-25,34.2,2365.7,On-time
SH002759,W03,ST08,CR03,"March 25, 2025",2025-03-26,2025-03-26,10.4,787.76,On-time
SH002760,W03,ST08,CR03,26/03/2025,27/03/2025,2025-03-27,29.9,1793.26,On-time
SH002761,W03,ST08,CR03,27/03/2025,"March 28, 2025",28/03/2025,27.3,1408.57,On-time
SH002762,W03,ST08,CR01,2025-03-28,29/03/2025,2025-03-29,7.6,849.73,On-time
SH002763,W03,ST08,CR03,"March 29, 2025",2025-03-30,"March 30, 2025",21.8,1167.84,On-time
SH002764,W03,ST08,CR03,2025-03-30,2025-03-31,"April 2, 2025",32.4,1562.09,Damaged
SH002765,W03,ST08,CR01,"March 31, 2025",2025-04-01,"April 1, 2025",10.4,1022.82,On-time
SH002766,W01,ST08,CR02,01/04/2025,2025-04-03,05/04/2025,210.3,11100.53,Delayed
SH002767,W03,ST08,CR03,2025-04-02,03/04/2025,05/04/2025,29.6,1712.5,Delayed
SH002768,W02,ST08,CR05,03/04/2025,06/04/2025,2025-04-06,417.6,,Damaged
SH002769,W03,ST08,CR02,04/04/2025,"April 5, 2025",2025-04-05,6.0,663.72,On-time
SH002770,W03,ST08,CR05,05/04/2025,"April 6, 2025","April 6, 2025",30.6,1460.93,On-time
SH002771,W03,ST08,CR04,2025-04-06,2025-04-07,2025-04-07,16.7,1307.57,On-time
SH002772,W03,ST08,CR01,"April 7, 2025",2025-04-08,2025-04-08,24.2,1543.71,On-time
SH002773,W03,ST08,CR01,08/04/2025,09/04/2025,"April 9, 2025",20.2,1576.64,On-time
SH002774,W03,ST08,CR05,09/04/2025,"April 10, 2025",2025-04-10,17.1,1767.74,On-time
SH002775,W03,ST08,CR01,"April 10, 2025",2025-04-11,2025-04-15,26.8,1450.04,Delayed
SH002776,W03,ST08,CR02,2025-04-11,12/04/2025,"April 12, 2025",15.6,1014.46,On-time
SH002777,W03,ST08,CR03,"April 12, 2025",2025-04-13,2025-04-13,9.8,710.05,Lost
SH002778,W03,ST08,CR05,13/04/2025,14/04/2025,"April 14, 2025",32.5,2133.84,On-time
SH002779,W01,ST08,CR04,14/04/2025,"April 16, 2025",20/04/2025,210.3,11094.69,Delayed
SH002780,W03,ST08,CR01,"April 15, 2025",16/04/2025,2025-04-16,13.5,969.19,Damaged
SH002781,W01,ST08,CR03,16/04/2025,2025-04-18,18/04/2025,210.3,10732.87,On-time
SH002782,W03,ST08,CR03,17/04/2025,"April 18, 2025",2025-04-18,15.4,1299.46,On-time
SH002783,W03,ST08,CR04,2025-04-18,19/04/2025,2025-04-19,9.4,,On-time
SH002784,W03,ST08,CR03,19/04/2025,"April 20, 2025","April 20, 2025",10.5,1111.91,On-time
SH002785,W03,ST08,CR03,2025-04-20,2025-04-21,"April 21, 2025",11.2,727.19,On-time
SH002786,W03,ST08,CR04,2025-04-21,"April 22, 2025",22/04/2025,25.7,1451.17,On-time
SH002787,W03,ST08,CR03,22/04/2025,2025-04-23,"April 23, 2025",10.6,1161.01,On-time
SH002788,W03,ST08,CR03,"April 23, 2025",24/04/2025,2025-04-24,14.3,766.11,On-time
SH002789,W03,ST08,CR05,24/04/2025,25/04/2025,2025-04-25,14.6,,On-time
SH002790,W03,ST08,CR01,2025-04-25,"April 26, 2025",2025-04-26,17.2,2084.8,On-time
SH002791,W03,ST08,CR01,"April 26, 2025","April 27, 2025",2025-04-27,32.1,2180.17,On-time
SH002792,W03,ST08,CR01,2025-04-27,28/04/2025,2025-04-28,29.7,1585.79,On-time
SH002793,W03,ST08,CR01,28/04/2025,29/04/2025,2025-04-29,26.4,1701.83,On-time
SH002794,W03,ST08,CR05,2025-04-29,30/04/2025,"April 30, 2025",28.6,1452.23,On-time
SH002795,W03,ST08,CR03,30/04/2025,2025-05-01,"May 1, 2025",31.5,1412.04,On-time
SH002796,W03,ST08,CR02,"May 1, 2025",02/05/2025,2025-05-02,25.7,1411.86,On-time
SH002797,W03,ST08,CR03,2025-05-02,"May 3, 2025",2025-05-03,19.8,,On-time
SH002798,W03,ST08,CR01,2025-05-03,04/05/2025,04/05/2025,33.0,2279.68,Damaged
SH002799,W03,ST08,CR02,04/05/2025,"May 5, 2025","May 5, 2025",26.3,1718.89,On-time
SH002800,W03,ST08,CR01,"May 5, 2025","May 6, 2025","May 6, 2025",9.1,605.63,On-time
SH002801,W03,ST08,CR03,06/05/2025,07/05/2025,07/05/2025,34.8,1662.35,On-time
SH002802,W03,ST08,CR03,2025-05-07,"May 8, 2025","May 12, 2025",28.9,1719.41,Delayed
SH002803,W03,ST08,CR01,2025-05-08,2025-05-09,"May 9, 2025",13.5,822.68,Damaged
SH002804,W03,ST08,CR03,2025-05-09,2025-05-10,10/05/2025,9.2,1025.71,On-time
SH002805,W02,ST08,CR05,10/05/2025,"May 13, 2025",2025-05-16,417.6,16941.01,Delayed
SH002806,W03,ST08,CR01,11/05/2025,12/05/2025,12/05/2025,14.0,1638.62,On-time
SH002807,W03,ST08,CR01,2025-05-12,2025-05-13,2025-05-13,28.3,1941.67,On-time
SH002808,W03,ST08,CR01,2025-05-13,14/05/2025,"May 14, 2025",20.6,1117.14,Damaged
SH002809,W02,ST08,CR04,14/05/2025,17/05/2025,"May 19, 2025",417.6,23232.77,Delayed
SH002810,W03,ST08,CR05,2025-05-15,"May 16, 2025","May 16, 2025",26.6,2030.79,On-time
SH002811,W03,ST08,CR04,"May 16, 2025",17/05/2025,"May 17, 2025",34.0,2031.62,On-time
SH002812,W03,ST08,CR03,2025-05-17,18/05/2025,"May 18, 2025",14.2,1145.16,On-time
SH002813,W03,ST08,CR05,18/05/2025,2025-05-19,22/05/2025,20.1,1208.84,Delayed
