po_id,supplier_id,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,order_qty,unit_cost,qty_received,qty_rejected,rejection_reason,po_status
PO003930,S038,P026,W02,2025-12-21,2026-01-02,,369,228.54,0,0.0,Wrong specification,Pending
PO003931,S038,P026,W03,09/01/2024,2024-01-21,22/01/2024,284,228.54,279,5.0,Damaged in transit,Delayed
PO003932,S038,P026,W03,"January 21, 2024",2024-02-02,03/02/2024,123,228.54,120,3.0,Damaged in transit,Delayed
PO003933,S038,P026,W03,2024-01-30,11/02/2024,11/02/2024,409,228.54,403,6.0,Quality defect,Delivered
PO003934,S038,P026,W03,2024-02-10,2024-02-22,"February 22, 2024",220,228.54,217,3.0,Quality defect,Delivered
PO003935,S038,P026,W03,18/02/2024,"March 1, 2024",2024-03-01,499,228.54,487,12.0,Quality defect,Delivered
PO003936,S038,P026,W03,2024-02-28,"March 11, 2024",11/03/2024,435,228.54,429,6.0,Quality defect,Delivered
PO003937,S038,P026,W03,09/03/2024,"March 21, 2024",2024-03-27,494,228.54,459,35.0,Wrong specification,Partial
PO003938,S038,P026,W03,"March 17, 2024",29/03/2024,29/03/2024,513,228.54,502,11.0,Wrong specification,Delivered
PO003939,S038,P026,W03,"March 26, 2024","April 7, 2024",2024-04-08,284,228.54,281,3.0,Damaged in transit,Delayed
PO003940,S038,P026,W03,"April 6, 2024","April 18, 2024","April 19, 2024",470,228.54,458,12.0,Quality defect,Delayed
PO003941,S038,P026,W03,18/04/2024,2024-05-12,12/05/2024,231,228.54,212,19.0,Damaged in transit,Partial
PO003942,S038,P026,W03,26/04/2024,"May 8, 2024","May 9, 2024",127,228.54,123,4.0,Damaged in transit,Delayed
PO003943,S038,P026,W03,2024-05-04,2024-05-16,16/05/2024,516,228.54,507,9.0,Quality defect,Delivered
PO003944,S038,P026,W03,14/05/2024,"May 26, 2024","May 27, 2024",563,228.54,554,9.0,Quality defect,Delayed
PO003945,S038,P026,W03,22/05/2024,2024-06-03,2024-06-03,439,228.54,432,7.0,Quality defect,Delivered
PO003946,S038,P026,W03,29/05/2024,10/06/2024,2024-06-11,453,228.54,440,13.0,damaged in transit,Delayed
PO003947,S038,P026,W03,09/06/2024,21/06/2024,"June 22, 2024",211,228.54,209,2.0,Wrong specification,Delayed
PO003948,S038,P026,W03,19/06/2024,01/07/2024,"July 1, 2024",260,228.54,256,4.0,wrong specification,Delivered
PO003949,S038,P026,W03,2024-07-02,"July 14, 2024",2024-07-14,157,228.54,154,3.0,Quality defect,Delivered
PO003950,S038,P026,W03,2024-07-11,2024-07-23,"July 25, 2024",633,228.54,615,18.0,Expired/near-expiry,Delayed
PO003951,S038,P026,W03,2024-07-24,"August 5, 2024",06/08/2024,597,228.54,589,8.0,DAMAGED IN TRANSIT,Delayed
PO003952,S038,P026,W03,02/08/2024,"August 14, 2024",16/08/2024,377,228.54,366,11.0,Wrong specification,Delayed
PO003953,S038,P026,W03,2024-08-12,"August 24, 2024","August 24, 2024",277,228.54,272,5.0,QUALITY DEFECT,Delivered
PO003954,S038,P026,W03,2024-08-20,"September 1, 2024",2024-09-01,411,228.54,403,8.0,Wrong specification,Delivered
PO003955,S038,P026,W03,"September 1, 2024",2024-09-13,2024-09-13,553,228.54,544,9.0,Quality defect,Delivered
PO003956,S038,P026,W03,"September 12, 2024",2024-09-24,24/09/2024,278,228.54,274,,Damaged in transit,Delivered
PO003957,S038,P026,W03,21/09/2024,"October 3, 2024",2024-10-03,438,228.54,430,8.0,Quality defect,Delivered
PO003958,S038,P026,W03,28/09/2024,2024-10-10,"October 11, 2024",579,228.54,564,15.0,Wrong specification,Delayed
PO003959,S038,P026,W03,06/10/2024,18/10/2024,2024-10-19,304,228.54,299,5.0,Expired/near-expiry,Delayed
PO003960,S038,P026,W03,2024-10-18,2024-10-30,30/10/2024,465,228.54,455,10.0,Quality defect,Delivered
PO003961,S038,P026,W03,"October 31, 2024",2024-11-12,"November 12, 2024",477,228.54,468,9.0,Expired/near-expiry,Delivered
PO003962,S038,P026,W03,"November 9, 2024",21/11/2024,"November 21, 2024",625,228.54,615,10.0,Quality defect,Delivered
PO003963,S038,P026,W03,2024-11-20,02/12/2024,2024-12-02,567,228.54,556,11.0,Wrong specification,Delivered
PO003964,S038,P026,W03,"November 28, 2024","December 10, 2024","December 10, 2024",661,228.54,645,16.0,Damaged in transit,Delivered
PO003965,S038,P026,W03,07/12/2024,"December 19, 2024",19/12/2024,445,228.54,436,9.0,Quality defect,Delivered
PO003966,S038,P026,W03,"December 18, 2024",30/12/2024,31/12/2024,268,228.54,264,4.0,Quality defect,Delayed
PO003967,S038,P026,W03,2024-12-31,2025-01-12,12/01/2025,497,228.54,484,13.0,Expired/near-expiry,Delivered
PO003968,S038,P026,W03,2025-01-10,2025-01-22,22/01/2025,371,228.54,365,6.0,Damaged in transit,Delivered
PO003969,S038,P026,W03,2025-01-20,01/02/2025,05/02/2025,385,228.54,377,8.0,Quality defect,Delayed
PO003970,S038,P026,W03,2025-01-30,2025-02-11,"February 12, 2025",377,228.54,369,8.0,Wrong specification,Delayed
PO003971,S038,P026,W03,06/02/2025,18/02/2025,2025-02-19,390,228.54,383,7.0,Quality defect,Delayed
PO003972,S038,P026,W03,"February 18, 2025",2025-03-02,2025-03-02,381,228.54,360,21.0,Quality defect,Partial
PO003973,S038,P026,W03,"February 25, 2025","March 9, 2025","March 9, 2025",439,228.54,429,10.0,Damaged in transit,Delivered
PO003974,S038,P026,W03,08/03/2025,20/03/2025,20/03/2025,294,228.54,290,4.0,QUALITY DEFECT,Delivered
PO003975,S038,P026,W03,17/03/2025,"April 4, 2025",04/04/2025,458,228.54,448,10.0,Damaged in transit,Delivered
PO003976,S038,P026,W03,"March 24, 2025",2025-04-05,"April 6, 2025",408,228.54,398,10.0,Quality defect,Delayed
PO003977,S038,P026,W03,01/04/2025,13/04/2025,13/04/2025,281,228.54,278,,Quality defect,Delivered
PO003978,S038,P026,W03,11/04/2025,2025-04-23,2025-04-23,179,228.54,173,,QUALITY DEFECT,Delivered
PO003979,S038,P026,W03,2025-04-23,"May 5, 2025",05/05/2025,193,228.54,187,6.0,Quality defect,Delivered
PO003980,S038,P026,W03,"May 6, 2025","May 18, 2025",18/05/2025,385,228.54,381,4.0,Wrong specification,Delivered
PO003981,S038,P026,W03,"May 14, 2025","May 26, 2025",2025-05-27,419,228.54,405,14.0,Quality defect,Delayed
PO003982,S038,P026,W03,2025-05-21,2025-06-02,2025-06-02,460,228.54,451,9.0,Quality defect,Delivered
PO003983,S038,P026,W03,2025-05-28,2025-06-09,09/06/2025,408,228.54,402,6.0,Quality defect,Delivered
PO003984,S038,P026,W03,2025-06-06,18/06/2025,19/06/2025,576,228.54,543,33.0,Expired/near-expiry,Partial
PO003985,S038,P026,W03,2025-06-13,2025-06-25,25/06/2025,551,228.54,537,14.0,Quality defect,Delivered
PO003986,S038,P026,W03,2025-06-23,2025-07-05,"July 5, 2025",345,228.54,337,8.0,Quality defect,Delivered
PO003987,S038,P026,W03,"June 30, 2025",2025-07-12,2025-07-12,393,228.54,384,9.0,Damaged in transit,Delivered
PO003988,S038,P026,W03,"July 8, 2025",20/07/2025,2025-07-21,368,228.54,359,9.0,Expired/near-expiry,Delayed
PO003989,S038,P026,W03,2025-07-20,2025-08-01,01/08/2025,341,228.54,332,9.0,Expired/near-expiry,Delivered
PO003990,S038,P026,W03,30/07/2025,2025-08-11,"August 11, 2025",425,228.54,416,9.0,Quality defect,Delivered
PO003991,S038,P026,W03,"August 11, 2025",23/08/2025,"August 23, 2025",467,228.54,457,10.0,Quality defect,Delivered
PO003992,S038,P026,W03,"August 20, 2025",2025-09-01,"September 2, 2025",283,228.54,278,,Quality defect,Delayed
PO003993,S038,P026,W03,31/08/2025,2025-09-12,2025-09-13,297,228.54,293,4.0,Quality defect,Delayed
PO003994,S038,P026,W03,2025-09-10,22/09/2025,2025-09-22,333,228.54,325,8.0,Damaged in transit,Delivered
PO003995,S038,P026,W03,19/09/2025,"October 1, 2025",01/10/2025,296,228.54,288,8.0,Expired/near-expiry,Delivered
PO003996,S038,P026,W03,27/09/2025,2025-10-09,09/10/2025,493,228.54,482,11.0,Quality defect,Delivered
PO003997,S038,P026,W03,2025-10-10,22/10/2025,2025-10-22,332,228.54,326,6.0,Wrong specification,Delivered
PO003998,S038,P026,W03,23/10/2025,"November 4, 2025",04/11/2025,485,228.54,477,8.0,Wrong specification,Delivered
PO003999,S038,P026,W03,31/10/2025,26/11/2025,26/11/2025,430,228.54,422,8.0,Expired/near-expiry,Delivered
PO004000,S038,P026,W03,"November 13, 2025","November 25, 2025",2025-11-25,350,228.54,344,6.0,Damaged in transit,Delivered
PO004001,S038,P026,W03,20/11/2025,"December 2, 2025",2025-12-03,334,228.54,325,9.0,Quality defect,Delayed
PO004002,S038,P026,W03,28/11/2025,2025-12-10,"December 10, 2025",263,228.54,255,8.0,Quality defect,Delivered
PO004003,S038,P026,W03,2025-12-11,23/12/2025,"December 23, 2025",382,228.54,369,13.0,Expired/near-expiry,Delivered
PO004004,S038,P026,W03,19/12/2025,31/12/2025,,506,228.54,0,0.0,Expired/near-expiry,Pending
PO004005,S039,P027,W01,10/01/2024,2024-01-24,24/01/2024,534,250.94,528,6.0,Quality defect,Delivered
PO004006,S039,P027,W01,20/01/2024,2024-02-03,04/02/2024,138,250.94,136,2.0,Expired/near-expiry,Delayed
PO004007,S039,P027,W01,"February 1, 2024","February 15, 2024",15/02/2024,393,250.94,384,9.0,Wrong specification,Delivered
PO004008,S039,P027,W01,2024-02-12,"February 26, 2024",2024-02-26,274,250.94,268,6.0,quality defect,Delivered
PO004009,S039,P027,W01,23/02/2024,"March 8, 2024",2024-03-08,288,250.94,281,7.0,Quality defect,Delivered
PO004010,S039,P027,W01,"March 4, 2024",18/03/2024,2024-03-18,424,250.94,413,,Damaged in transit,Delivered
PO004011,S039,P027,W01,"March 16, 2024","March 30, 2024","March 30, 2024",455,250.94,448,7.0,damaged in transit,Delivered
PO004012,S039,P027,W01,2024-03-27,10/04/2024,2024-04-11,493,250.94,483,10.0,Damaged in transit,Delayed
PO004013,S039,P027,W01,"April 4, 2024",2024-04-18,2024-04-18,512,250.94,504,8.0,Quality defect,Delivered
PO004014,S039,P027,W01,13/04/2024,27/04/2024,2024-04-27,331,250.94,325,6.0,Wrong specification,Delivered
PO004015,S039,P027,W01,"April 24, 2024","May 8, 2024",08/05/2024,347,250.94,339,8.0,Damaged in transit,Delivered
PO004016,S039,P027,W01,"May 3, 2024",17/05/2024,2024-05-18,630,250.94,623,7.0,Quality defect,Delayed
PO004017,S039,P027,W01,"May 13, 2024",27/05/2024,"May 27, 2024",514,250.94,507,7.0, Quality defect ,Delivered
PO004018,S039,P027,W01,"May 25, 2024",2024-06-08,"June 9, 2024",329,250.94,322,,DAMAGED IN TRANSIT,Delayed
PO004019,S039,P027,W01,01/06/2024,2024-06-15,2024-06-15,463,250.94,455,8.0,Quality defect,Delivered
PO004020,S039,P027,W01,2024-06-08,2024-06-22,22/06/2024,413,250.94,407,6.0,Wrong specification,Delivered
PO004021,S039,P027,W01,17/06/2024,"July 1, 2024",2024-07-01,594,250.94,586,8.0,Damaged in transit,Delivered
PO004022,S039,P027,W01,2024-06-27,2024-07-11,12/07/2024,381,250.94,371,10.0,Wrong specification,Delayed
PO004023,S039,P027,W01,"July 9, 2024",2024-07-23,2024-07-23,465,250.94,458,7.0,Quality defect,Delivered
PO004024,S039,P027,W01,2024-07-18,"August 1, 2024",2024-08-01,409,250.94,401,8.0,Wrong specification,Delivered
PO004025,S039,P027,W01,2024-07-26,"August 9, 2024","August 9, 2024",512,250.94,504,8.0,Quality defect,Delivered
PO004026,S039,P027,W01,02/08/2024,"August 16, 2024",16/08/2024,376,250.94,369,7.0,Wrong specification,Delivered
PO004027,S039,P027,W01,"August 9, 2024",2024-08-23,"August 23, 2024",298,250.94,290,8.0,Damaged in transit,Delivered
PO004028,S039,P027,W01,20/08/2024,"September 3, 2024","September 3, 2024",85,250.94,80,5.0,Quality defect,Partial
PO004029,S039,P027,W01,"September 2, 2024",16/09/2024,"September 16, 2024",483,250.94,477,6.0, Quality defect ,Delivered
PO004030,S039,P027,W01,"September 13, 2024","September 27, 2024",2024-09-27,390,250.94,388,2.0,EXPIRED/NEAR-EXPIRY,Delivered
PO004031,S039,P027,W01,"September 23, 2024","October 7, 2024",2024-10-07,433,250.94,422,11.0,Expired/near-expiry,Delivered
PO004032,S039,P027,W01,"October 5, 2024",2024-10-19,2024-10-20,385,250.94,377,8.0,Quality defect,Delayed
PO004033,S039,P027,W01,18/10/2024,"November 1, 2024",2024-11-01,352,250.94,346,,QUALITY DEFECT,Delivered
PO004034,S039,P027,W01,2024-10-28,11/11/2024,"November 12, 2024",329,250.94,328,1.0,Damaged in transit,Delayed
PO004035,S039,P027,W01,"November 8, 2024","November 22, 2024",2024-11-22,575,250.94,567,,Damaged in transit,Delivered
PO004036,S039,P027,W01,17/11/2024,"December 1, 2024","December 4, 2024",271,250.94,266,5.0,Expired/near-expiry,Delayed
PO004037,S039,P027,W01,"November 25, 2024",25/12/2024,"December 25, 2024",264,250.94,256,8.0,Expired/near-expiry,Delivered
PO004038,S039,P027,W01,"December 6, 2024",2024-12-20,"December 21, 2024",273,250.94,269,4.0,Damaged in transit,Delayed
PO004039,S039,P027,W01,16/12/2024,2024-12-30,"December 31, 2024",429,250.94,420,9.0,Quality defect,Delayed
PO004040,S039,P027,W01,"December 25, 2024",08/01/2025,2025-01-09,441,250.94,434,7.0,Damaged in transit,Delayed
PO004041,S039,P027,W01,2025-01-03,17/01/2025,2025-01-18,241,250.94,234,7.0,Wrong specification,Delayed
PO004042,S039,P027,W01,2025-01-15,2025-01-29,"February 4, 2025",474,250.94,465,9.0,EXPIRED/NEAR-EXPIRY,Delayed
PO004043,S039,P027,W01,"January 26, 2025",2025-02-09,2025-02-09,447,250.94,440,7.0,Quality defect,Delivered
PO004044,S039,P027,W01,02/02/2025,"February 16, 2025","February 16, 2025",514,250.94,502,12.0,Expired/near-expiry,Delivered
PO004045,S039,P027,W01,15/02/2025,"March 1, 2025",2025-03-01,461,250.94,452,,Quality defect,Delivered
PO004046,S039,P027,W01,"February 27, 2025","March 13, 2025",13/03/2025,462,250.94,451,11.0,Quality defect,Delivered
PO004047,S039,P027,W01,2025-03-09,2025-03-23,23/03/2025,532,250.94,520,12.0,Quality defect,Delivered
PO004048,S039,P027,W01,"March 21, 2025","April 4, 2025",04/04/2025,222,250.94,219,3.0,Damaged in transit,Delivered
PO004049,S039,P027,W01,"April 3, 2025",17/04/2025,2025-04-17,564,250.94,555,9.0,Quality defect,Delivered
PO004050,S039,P027,W01,15/04/2025,16/05/2025,"May 16, 2025",435,250.94,425,10.0,Damaged in transit,Delivered
PO004051,S039,P027,W01,"April 22, 2025",06/05/2025,"May 7, 2025",311,250.94,306,5.0,Quality defect,Delayed
PO004052,S039,P027,W01,2025-05-01,2025-05-15,2025-05-15,341,250.94,329,12.0,Expired/near-expiry,Delivered
PO004053,S039,P027,W01,"May 8, 2025","May 22, 2025",2025-05-22,393,250.94,383,10.0,Expired/near-expiry,Delivered
PO004054,S039,P027,W01,15/05/2025,2025-05-29,31/05/2025,470,250.94,464,6.0,Damaged in transit,Delayed
PO004055,S039,P027,W01,2025-05-22,05/06/2025,"June 8, 2025",554,250.94,543,11.0,Wrong specification,Delayed
PO004056,S039,P027,W01,2025-06-02,"June 16, 2025",16/06/2025,225,250.94,215,10.0,Damaged in transit,Delivered
PO004057,S039,P027,W01,"June 12, 2025",26/06/2025,27/06/2025,185,250.94,180,5.0,Expired/near-expiry,Delayed
PO004058,S039,P027,W01,"June 19, 2025",03/07/2025,"July 4, 2025",238,250.94,233,5.0,quality defect,Delayed
PO004059,S039,P027,W01,2025-06-28,"July 23, 2025",2025-07-24,385,250.94,358,27.0,damaged in transit,Partial
PO004060,S039,P027,W01,2025-07-05,2025-07-19,"July 19, 2025",545,250.94,531,14.0,Quality defect,Delivered
PO004061,S039,P027,W01,"July 16, 2025",30/07/2025,2025-07-30,593,250.94,584,9.0,Wrong specification,Delivered
PO004062,S039,P027,W01,2025-07-28,11/08/2025,2025-08-11,188,250.94,183,5.0,Damaged in transit,Delivered
PO004063,S039,P027,W01,2025-08-06,2025-08-20,"August 21, 2025",409,250.94,399,10.0,quality defect,Delayed
PO004064,S039,P029X,W01,"August 13, 2025","August 27, 2025","August 27, 2025",378,250.94,373,5.0,Damaged in transit,Delivered
PO004065,S039,P027,W01,"August 23, 2025",06/09/2025,06/09/2025,310,250.94,308,2.0,Damaged in transit,Delivered
PO004066,S039,P027,W01,31/08/2025,"September 14, 2025",15/09/2025,370,250.94,363,7.0,Quality defect,Delayed
PO004067,S039,P027,W01,2025-09-13,27/09/2025,28/09/2025,494,250.94,479,15.0,Damaged in transit,Delayed
PO004068,S039,P027,W01,2025-09-25,09/10/2025,"October 10, 2025",266,250.94,264,2.0,Damaged in transit,Delayed
PO004069,S039,P027,W01,06/10/2025,2025-10-20,20/10/2025,205,250.94,202,3.0,Quality defect,Delivered
PO004070,S039,P027,W01,14/10/2025,"October 28, 2025","October 28, 2025",341,250.94,338,3.0,Damaged in transit,Delivered
PO004071,S039,P027,W01,"October 22, 2025",05/11/2025,"November 5, 2025",515,250.94,508,7.0,quality defect,Delivered
PO004072,S039,P027,W01,31/10/2025,14/11/2025,2025-11-14,241,250.94,235,6.0,quality defect,Delivered
PO004073,S039,P027,W01,2025-11-13,2025-11-27,"November 27, 2025",459,250.94,449,10.0,Quality defect,Delivered
PO004074,S039,P027,W01,21/11/2025,"December 5, 2025",2025-12-05,421,250.94,410,11.0,Damaged in transit,Delivered
PO004075,S039,P027,W01,2025-12-02,"December 16, 2025","December 16, 2025",360,250.94,355,5.0,Quality defect,Delivered
PO004076,S039,P027,W01,2025-12-15,29/12/2025,29/12/2025,513,250.94,508,5.0,Quality defect,Delivered
PO004077,S039,P027,W01,26/12/2025,2026-01-09,,422,250.94,0,0.0,Quality defect,Pending
PO004078,S039,P027,W02,"January 11, 2024",2024-01-25,"January 26, 2024",594,250.94,546,48.0,Quality defect,Partial
PO004079,S039,P027,W02,2024-01-20,03/02/2024,07/02/2024,463,250.94,445,18.0,Expired/near-expiry,Delayed
PO004080,S039,P027,W02,2024-01-28,11/02/2024,11/02/2024,489,250.94,476,13.0,DAMAGED IN TRANSIT,Delivered
PO004081,S039,P027,W02,07/02/2024,"February 21, 2024","February 21, 2024",387,250.94,379,8.0,Quality defect,Delivered
PO004082,S039,P027,W02,"February 16, 2024",01/03/2024,01/03/2024,395,250.94,389,6.0,Damaged in transit,Delivered
PO004083,S039,P027,W02,27/02/2024,12/03/2024,12/03/2024,353,250.94,349,4.0,expired/near-expiry,Delivered
PO004084,S039,P027,W02,2024-03-07,21/03/2024,21/03/2024,319,250.94,315,4.0,Quality defect,Delivered
PO004085,S039,P027,W02,16/03/2024,30/03/2024,31/03/2024,319,250.94,313,6.0,Damaged in transit,Delayed
PO004086,S039,P027,W02,23/03/2024,06/04/2024,06/04/2024,306,250.94,300,6.0,Quality defect,Delivered
PO004087,S039,P027,W02,2024-04-05,"April 19, 2024",2024-04-19,167,250.94,164,,Quality defect,Delivered
PO004088,S039,P027,W02,2024-04-16,2024-04-30,30/04/2024,392,250.94,384,8.0,Expired/near-expiry,Delivered
PO004089,S039,P027,W02,2024-04-27,2024-05-11,"May 11, 2024",270,250.94,264,6.0,Quality defect,Delivered
PO004090,S039,P027,W02,08/05/2024,2024-05-22,22/05/2024,360,250.94,355,5.0,Quality defect,Delivered
PO004091,S039,P027,W02,18/05/2024,2024-06-01,"June 1, 2024",337,250.94,328,9.0,DAMAGED IN TRANSIT,Delivered
PO004092,S039,P027,W02,30/05/2024,2024-06-13,13/06/2024,357,250.94,350,7.0,Expired/near-expiry,Delivered
PO004093,S039,P027,W02,"June 11, 2024",25/06/2024,2024-06-26,340,250.94,337,3.0,Quality defect,Delayed
PO004094,S039,P027,W02,22/06/2024,06/07/2024,2024-07-07,341,250.94,322,19.0,Expired/near-expiry,Partial
PO004095,S039,P027,W02,"July 5, 2024",19/07/2024,19/07/2024,516,250.94,506,10.0,Wrong specification,Delivered
PO004096,S039,P027,W02,"July 13, 2024","July 27, 2024",27/07/2024,485,250.94,458,27.0,Expired/near-expiry,Partial
PO004097,S039,P027,W02,2024-07-22,2024-08-05,"August 5, 2024",424,250.94,419,5.0,Wrong specification,Delivered
PO004098,S039,P027,W02,"July 30, 2024","August 13, 2024",2024-08-14,432,250.94,423,9.0,Quality defect,Delayed
PO004099,S039,P027,W02,2024-08-09,"August 23, 2024",23/08/2024,366,250.94,354,12.0,Quality defect,Delivered
PO004100,S039,P027,W02,"August 17, 2024",31/08/2024,31/08/2024,426,250.94,418,8.0,Damaged in transit,Delivered
PO004101,S039,P027,W02,"August 27, 2024",10/09/2024,"September 10, 2024",541,250.94,530,11.0,Wrong specification,Delivered
PO004102,S039,P027,W02,2024-09-08,22/09/2024,2024-09-22,381,250.94,373,8.0,Quality defect,Delivered
PO004103,S039,P027,W02,2024-09-16,2024-09-30,2024-09-30,442,250.94,434,8.0,EXPIRED/NEAR-EXPIRY,Delivered
PO004104,S039,P027,W02,"September 23, 2024","October 7, 2024",07/10/2024,377,250.94,369,8.0,Wrong specification,Delivered
PO004105,S039,P027,W02,"October 6, 2024","October 20, 2024","October 21, 2024",408,250.94,399,, Damaged in transit ,Delayed
PO004106,S039,P027,W02,2024-10-18,2024-11-01,04/11/2024,402,250.94,398,4.0,Damaged in transit,Delayed
PO004107,S039,P027,W02,"October 30, 2024","November 13, 2024","November 14, 2024",403,250.94,396,7.0,Quality defect,Delayed
PO004108,S039,P027,W02,"November 10, 2024",2024-11-24,"November 24, 2024",346,250.94,339,7.0,Wrong specification,Delivered
PO004109,S039,P027,W02,2024-11-19,"December 3, 2024",03/12/2024,404,250.94,400,4.0,Quality defect,Delivered
PO004110,S039,P027,W02,27/11/2024,"December 11, 2024",17/12/2024,271,250.94,267,4.0,Quality defect,Delayed
PO004111,S039,P027,W02,2024-12-07,21/12/2024,21/12/2024,498,250.94,488,10.0,Quality defect,Delivered
PO004112,S039,P027,W02,2024-12-17,"December 31, 2024",31/12/2024,191,250.94,188,3.0,Quality defect,Delivered
PO004113,S039,P027,W02,"December 24, 2024",2025-01-07,2025-01-07,454,250.94,442,12.0,Expired/near-expiry,Delivered
PO004114,S039,P027,W02,31/12/2024,2025-01-14,18/01/2025,423,250.94,419,4.0,Expired/near-expiry,Delayed
PO004115,S039,P027,W02,2025-01-11,25/01/2025,"January 25, 2025",351,250.94,348,3.0,quality defect,Delivered
